Dates,1Y,2Y,3Y,5Y,10Y,spread
2018-06-29,0.01846,0.021882118752197133,0.022820171762453045,0.05319550934907408,0.13610105812186502,0.11764105812186501
2018-07-31,0.01825,0.022107935851859786,0.02288869817798194,0.05364471839872886,0.13702624333732738,0.11877624333732738
2018-08-31,0.01725,0.0186358665848297,0.021020880073040336,0.047250983588784115,0.12436170088125487,0.10711170088125486
2018-09-28,0.01845,0.01993074930145682,0.021254091861787665,0.04811751246999092,0.12518555173368429,0.10673555173368429
2018-10-31,0.01803,0.019970382462775552,0.01986174464087255,0.044986741741846595,0.11932882374912526,0.10129882374912526
2018-11-30,0.01806,0.019352072758571773,0.019067127723521156,0.041469440107802784,0.11101727971589773,0.09295727971589773
2018-12-31,0.017509999999999998,0.01900887457111124,0.0178301365676211,0.03951873665079818,0.09999540270688825,0.08248540270688826
2019-01-31,0.017730000000000003,0.01824269907007405,0.01799707930645443,0.0395582659310036,0.1043594496653518,0.0866294496653518
2019-02-28,0.01772,0.018665027670870363,0.01764350927098904,0.039253952494492816,0.10342825596858798,0.08570825596858798
2019-03-29,0.0175,0.016581906617425764,0.016345806492825035,0.03425504888693146,0.09681430162303144,0.07931430162303144
2019-04-30,0.017349999999999997,0.016709673979051903,0.016512973649275363,0.035188987835507765,0.09720579399651491,0.0798557939965149
2019-05-31,0.01591,0.015509128596907857,0.015440198737599706,0.032140505686855815,0.08664792949835634,0.07073792949835633
2019-06-28,0.015070000000000002,0.014524061010017018,0.0141495396795254,0.0310581854985134,0.08355199164781628,0.06848199164781628
2019-07-31,0.01282,0.013133417368358586,0.012550956240373112,0.027145302669996624,0.0719814565964409,0.0591614565964409
2019-08-30,0.011430000000000001,0.012887188516984917,0.011385127994551422,0.026573876859204218,0.06645729261879921,0.055027292618799205
2019-09-30,0.012969999999999999,0.013597264718774817,0.012175954927380193,0.028635268951548436,0.07764936308374416,0.06467936308374417
2019-10-31,0.01372,0.01486929361574614,0.015046447943665126,0.0351352474562238,0.09284286624536471,0.07912286624536471
2019-11-29,0.01368,0.013725379386455414,0.014011422570448115,0.032133668249529186,0.08872003651339126,0.07504003651339126
2019-12-31,0.013389999999999999,0.01381420962500299,0.01326170318833712,0.03258795246203186,0.09285258440227949,0.07946258440227949
2020-01-31,0.01266,0.013192687440826243,0.013330815165211809,0.03016393663131102,0.0857246630265598,0.0730646630265598
2020-02-28,0.011049999999999999,0.011028957239022712,0.010801468076378492,0.025340601033535692,0.07366682681960302,0.06261682681960301
