date;aaa_rate;baa_rate;brent_level;brent_ret;fedfund_rate;gdp_level;gdp_growth;gold_level;gold_return;inflation_rate;sp_ret;t10y_rate;t10y1y_rate;t10y3m_rate;un_rate;un_growth;vix_ret
2016-08;0.0332;0.0424;44.72;0.001567749;0.004;17639.417;0.019;1340.861;0.002566118;0.001882157;-0.001012333;0.0156;0.0099;0.0126;0.051;0;-0.13506618
2016-09;0.0341;0.0431;45.18;0.010286225;0.004;17639.417;0.019;1326.618;-0.010622279;0.001866152;-0.001409301;0.0163;0.0104;0.0134;0.05;-0.019607843;-0.039746549
2016-10;0.0351;0.0438;49.78;0.101814962;0.004;17735.074;0.022;1268.929;-0.043485766;0.00265504;-0.017640644;0.0176;0.011;0.0143;0.048;-0.04;-0.034961732
2016-11;0.0386;0.0471;45.66;-0.082764162;0.0041;17735.074;0.022;1240.293;-0.022567062;0.00139848;0.03294536;0.0214;0.014;0.0169;0.047;-0.020833333;0.382599707
2016-12;0.0406;0.0483;51.97;0.138195357;0.0054;17735.074;0.022;1152.165;-0.071054178;0.00306988;0.017571441;0.0249;0.0162;0.0198;0.044;-0.063829787;-0.331840035
2017-01;0.0392;0.0466;52.5;0.010198191;0.0065;17824.231;0.02;1192.648;0.03513646;0.004152044;0.012124894;0.0243;0.016;0.0192;0.045;0.022727273;0.445399327
2017-02;0.0395;0.0464;53.47;0.01847619;0.0066;17824.231;0.02;1233.39;0.034160959;0.000742473;0.034148645;0.0242;0.016;0.019;0.051;0.133333333;-0.115032387
2017-03;0.0401;0.0468;49.33;-0.077426594;0.0079;17824.231;0.02;1231.063;-0.00188667;-0.000868991;-0.00731469;0.0248;0.0147;0.0174;0.049;-0.039215686;-0.085888187
2017-04;0.0387;0.0457;51.06;0.035069937;0.009;17925.256;0.023;1267.15;0.029313691;0.001238979;0.009253478;0.023;0.0126;0.015;0.046;-0.06122449;0.187590653
2017-05;0.0385;0.0455;48.48;-0.05052879;0.0091;17925.256;0.023;1245.25;-0.017282879;-0.000364678;0.009755097;0.023;0.0118;0.0141;0.041;-0.108695652;-0.307534161
2017-06;0.0368;0.0437;45.18;-0.068069307;0.0104;17925.256;0.023;1261.277;0.012870508;0.00090178;0.00321239;0.0219;0.0099;0.0121;0.041;0;0.03630403
2017-07;0.037;0.0439;46.63;0.032093847;0.0115;18021.048;0.022;1235.1;-0.020754362;0.000851824;0.016003256;0.0232;0.011;0.0125;0.045;0.097560976;0.17378055
2017-08;0.0363;0.0431;48.04;0.030238044;0.0116;18021.048;0.022;1281.72;0.037745932;0.003711281;-0.002200232;0.0221;0.0098;0.012;0.046;0.022222222;0.125836739
2017-09;0.0363;0.043;49.82;0.037052456;0.0115;18021.048;0.022;1317.045;0.027560622;0.00456997;0.018161907;0.022;0.0092;0.0117;0.045;-0.02173913;-0.407743857
2017-10;0.036;0.0432;51.58;0.035327178;0.0115;18163.558;0.032;1280.677;-0.027613331;0.000685827;0.021442194;0.0236;0.0096;0.0129;0.041;-0.088888889;0.271317027
2017-11;0.0357;0.0427;56.64;0.098100039;0.0116;18163.558;0.032;1283.189;0.001961463;0.003021246;0.000631047;0.0235;0.0079;0.0112;0.039;-0.048780488;0.262801897
2017-12;0.0351;0.0422;57.88;0.021892655;0.013;18163.558;0.032;1265.674;-0.013649587;0.002300551;0.010778423;0.024;0.007;0.0108;0.039;0;0.189418748
2018-01;0.0355;0.0426;63.7;0.100552868;0.0141;18322.464;0.035;1332.809;0.053042885;0.003965293;0.052196041;0.0258;0.0078;0.0117;0.039;0;-0.040276819
2018-02;0.0382;0.0451;62.23;-0.023076923;0.0142;18322.464;0.035;1333.775;0.000724785;0.001948699;-0.036435894;0.0286;0.009;0.0129;0.045;0.153846154;0.518394508
2018-03;0.0387;0.0464;62.73;0.00803471;0.0151;18322.464;0.035;1325.562;-0.00615771;0.000517306;-0.027382626;0.0284;0.0078;0.0114;0.044;-0.022222222;-0.339103458
2018-04;0.0385;0.0467;66.25;0.056113502;0.0169;18438.254;0.025;1335.332;0.007370459;0.001835686;0.005544095;0.0287;0.0072;0.0111;0.041;-0.068181818;-0.03074089
2018-05;0.04;0.0483;69.98;0.056301887;0.017;18438.254;0.025;1303.618;-0.023749899;0.002760486;0.023575862;0.0298;0.0071;0.0112;0.037;-0.097560976;-0.06515177
2018-06;0.0396;0.0483;67.87;-0.030151472;0.0182;18438.254;0.025;1282.126;-0.016486425;0.001946969;-0.00012132;0.0291;0.0058;0.0101;0.036;-0.027027027;-0.225613729
2018-07;0.0387;0.0479;70.98;0.045822897;0.0191;18598.135;0.035;1238.064;-0.034366357;0.001843637;0.041161607;0.0289;0.005;0.0093;0.042;0.166666667;0.018470845
2018-08;0.0388;0.0477;68.06;-0.041138349;0.0191;18598.135;0.035;1201.859;-0.029243238;0.00112084;0.028481127;0.0289;0.0044;0.0086;0.041;-0.023809524;0.191443093
2018-09;0.0398;0.0488;70.23;0.031883632;0.0195;18598.135;0.035;1199.198;-0.00221407;0.000520091;0.005875131;0.03;0.0044;0.0087;0.039;-0.048780488;0.223628196
2018-10;0.0414;0.0507;70.75;0.007404243;0.0219;18732.72;0.029;1214.726;0.012948654;0.003110988;-0.073318108;0.0315;0.005;0.009;0.036;-0.076923077;0.328956741
2018-11;0.0422;0.0522;56.96;-0.194911661;0.022;18732.72;0.029;1221.275;0.005391339;-0.000134497;0.015671974;0.0312;0.0042;0.0079;0.035;-0.027777778;-0.070015652
2018-12;0.0402;0.0513;49.52;-0.130617978;0.0227;18732.72;0.029;1249.887;0.023427975;-0.000146384;-0.101648415;0.0283;0.0017;0.0046;0.035;0;0.738369289
2019-01;0.0393;0.0512;51.38;0.037560582;0.024;18783.548;0.011;1291.63;0.033397419;-0.000197845;0.091701174;0.0271;0.0013;0.0034;0.037;0.057142857;-0.03520039
2019-02;0.0379;0.0495;54.95;0.069482289;0.024;18783.548;0.011;1319.755;0.021774812;0.001741381;0.030407176;0.0268;0.0013;0.0029;0.044;0.189189189;-0.561158679
2019-03;0.0377;0.0484;58.15;0.058234759;0.0241;18783.548;0.011;1302.286;-0.013236548;0.004089083;0.012929624;0.0257;0.0008;0.0017;0.041;-0.068181818;0.245353224
2019-04;0.0369;0.047;63.86;0.098194325;0.0242;18927.281;0.031;1287.65;-0.011238699;0.003187119;0.034121735;0.0253;0.0011;0.0015;0.039;-0.048780488;-0.094562793
2019-05;0.0367;0.0463;60.83;-0.047447541;0.0239;18927.281;0.031;1282.46;-0.004030598;0.000772676;-0.067834562;0.024;0.0006;0.0005;0.033;-0.153846154;0.038274454
2019-06;0.0342;0.0446;54.66;-0.101430215;0.0238;18927.281;0.031;1358.488;0.059282941;0.000587878;0.069136073;0.0207;0.0007;-0.001;0.034;0.03030303;0.013496447
2019-07;0.0329;0.0428;57.35;0.049213319;0.024;19021.86;0.02;1414.611;0.041312842;0.003352852;0.003018759;0.0206;0.001;-0.0004;0.038;0.117647059;0.083859352
2019-08;0.0298;0.0387;54.81;-0.044289451;0.0213;19021.86;0.02;1497.102;0.058313558;0.000542627;-0.01807192;0.0163;-0.0014;-0.0032;0.04;0.052631579;0.43973706
2019-09;0.0303;0.0391;56.95;0.03904397;0.0204;19021.86;0.02;1510.336;0.008839745;0.000226297;0.023282828;0.017;-0.001;-0.0019;0.038;-0.05;-0.491138527
2019-10;0.0301;0.0392;53.96;-0.052502;0.0183;19112.542;0.021;1494.765;-0.010309626;0.003561426;0.018054865;0.0171;0.001;0.003;0.033;-0.131578947;0
