Date;Switzerland;France;US;China;Italy;UK;Australia;Germany;Japan;Spain;Canada;SouthKorea
31.05.1971;#WERT!;#WERT!;1135.16;#WERT!;#WERT!;36.17;11.5;#WERT!;#WERT!;#WERT!;95.58;#WERT!
30.06.1971;#WERT!;#WERT!;1145.715;#WERT!;#WERT!;54.89;17.39;#WERT!;#WERT!;#WERT!;97.375;#WERT!
30.07.1971;#WERT!;#WERT!;1152.751667;#WERT!;#WERT!;67.37;21.31666667;#WERT!;#WERT!;#WERT!;98.57166667;#WERT!
31.08.1971;#WERT!;#WERT!;1156.27;#WERT!;#WERT!;73.61;23.28;#WERT!;#WERT!;#WERT!;99.17;#WERT!
30.09.1971;#WERT!;#WERT!;1166.97;#WERT!;#WERT!;93.1;29.455;#WERT!;#WERT!;#WERT!;100.635;#WERT!
29.10.1971;#WERT!;#WERT!;1174.103333;#WERT!;#WERT!;106.0933333;33.57166667;#WERT!;#WERT!;#WERT!;101.6116667;#WERT!
30.11.1971;#WERT!;#WERT!;1177.67;#WERT!;#WERT!;112.59;35.63;#WERT!;#WERT!;#WERT!;102.1;#WERT!
31.12.1971;#WERT!;#WERT!;1183.985;#WERT!;#WERT!;133.095;41.975;#WERT!;#WERT!;#WERT!;104.18;#WERT!
31.01.1972;#WERT!;#WERT!;1188.195;#WERT!;#WERT!;146.765;46.205;#WERT!;#WERT!;#WERT!;105.5666667;#WERT!
29.02.1972;#WERT!;#WERT!;1190.3;#WERT!;#WERT!;153.6;48.32;#WERT!;#WERT!;#WERT!;106.26;#WERT!
31.03.1972;#WERT!;#WERT!;1210.455;#WERT!;#WERT!;157.055;49.18;#WERT!;#WERT!;#WERT!;107.105;#WERT!
28.04.1972;#WERT!;#WERT!;1223.891667;#WERT!;#WERT!;159.3583333;49.75333333;#WERT!;#WERT!;#WERT!;107.6683333;#WERT!
31.05.1972;#WERT!;#WERT!;1230.61;#WERT!;#WERT!;160.51;50.04;#WERT!;#WERT!;#WERT!;107.95;#WERT!
30.06.1972;#WERT!;#WERT!;1248.49;#WERT!;#WERT!;164.34;51.015;#WERT!;#WERT!;#WERT!;110.855;#WERT!
31.07.1972;#WERT!;#WERT!;1260.41;#WERT!;#WERT!;166.8933333;51.665;#WERT!;#WERT!;#WERT!;112.7916667;#WERT!
31.08.1972;#WERT!;#WERT!;1266.37;#WERT!;#WERT!;168.17;51.99;#WERT!;#WERT!;#WERT!;113.76;#WERT!
29.09.1972;#WERT!;#WERT!;1278.47;#WERT!;#WERT!;170.37;52.775;#WERT!;#WERT!;#WERT!;115.11;#WERT!
31.10.1972;#WERT!;#WERT!;1286.536667;#WERT!;#WERT!;171.8366667;53.29833333;#WERT!;#WERT!;#WERT!;116.01;#WERT!
30.11.1972;#WERT!;#WERT!;1290.57;#WERT!;#WERT!;172.57;53.56;#WERT!;#WERT!;#WERT!;116.46;#WERT!
29.12.1972;#WERT!;#WERT!;1309.735;#WERT!;#WERT!;174.305;54.435;#WERT!;#WERT!;#WERT!;118.6;#WERT!
31.01.1973;#WERT!;#WERT!;1322.511667;#WERT!;#WERT!;175.4616667;55.01833333;#WERT!;#WERT!;#WERT!;120.0266667;#WERT!
28.02.1973;#WERT!;#WERT!;1328.9;#WERT!;#WERT!;176.04;55.31;#WERT!;#WERT!;#WERT!;120.74;#WERT!
30.03.1973;#WERT!;#WERT!;1353.195;#WERT!;#WERT!;178.705;57.225;#WERT!;#WERT!;#WERT!;122.94;#WERT!
30.04.1973;#WERT!;#WERT!;1369.391667;#WERT!;#WERT!;180.4816667;58.50166667;#WERT!;#WERT!;#WERT!;124.4066667;#WERT!
31.05.1973;#WERT!;#WERT!;1377.49;#WERT!;#WERT!;181.37;59.14;#WERT!;#WERT!;#WERT!;125.14;#WERT!
29.06.1973;#WERT!;#WERT!;1395.69;#WERT!;#WERT!;183.93;61.67;#WERT!;#WERT!;#WERT!;127.65;#WERT!
31.07.1973;#WERT!;#WERT!;1407.823333;#WERT!;#WERT!;185.6366667;63.35666667;#WERT!;#WERT!;#WERT!;129.3233333;#WERT!
31.08.1973;#WERT!;#WERT!;1413.89;#WERT!;#WERT!;186.49;64.2;#WERT!;#WERT!;#WERT!;130.16;#WERT!
28.09.1973;#WERT!;#WERT!;1423.865;#WERT!;#WERT!;190.265;67.275;#WERT!;#WERT!;#WERT!;132.16;#WERT!
31.10.1973;#WERT!;#WERT!;1430.515;#WERT!;#WERT!;192.7816667;69.325;#WERT!;#WERT!;#WERT!;133.4933333;#WERT!
30.11.1973;#WERT!;#WERT!;1433.84;#WERT!;#WERT!;194.04;70.35;#WERT!;#WERT!;#WERT!;134.16;#WERT!
31.12.1973;#WERT!;#WERT!;1455.065;#WERT!;#WERT!;197.135;74.21;#WERT!;#WERT!;#WERT!;138.415;#WERT!
